date,aqi,pm25,pm10,no2,o3
2024-09-19 23:00:00,3,21.97,83.36,5.57,55.79
2024-09-20 00:00:00,3,21.53,80.37,5.01,57.22
2024-09-20 01:00:00,3,21.25,77.86,5.74,57.22
2024-09-20 02:00:00,3,20.97,77.11,7.63,55.07
2024-09-20 03:00:00,3,21.57,77.89,13.54,47.92
2024-09-20 04:00:00,3,21.03,77,15.25,48.64
2024-09-20 05:00:00,3,20.74,76.36,14.39,52.21
2024-09-20 06:00:00,3,20.34,76.31,11.31,59.37
2024-09-20 07:00:00,3,19.02,73.53,8.14,64.37
2024-09-20 08:00:00,3,18.01,69.06,7.45,64.37
2024-09-18 09:00:00,3,21.53,76.31,14.39,55.79
2024-09-18 10:00:00,3,19.79,72.07,14.91,50.78
2024-09-18 11:00:00,3,18.04,67.15,14.05,48.64
2024-09-18 12:00:00,3,16.98,63.86,14.05,46.49
2024-09-18 13:00:00,3,16.85,62.4,18.16,42.2
2024-09-18 14:00:00,3,16.94,62.01,19.54,39.34
2024-09-18 15:00:00,3,16.75,62.81,14.74,43.27
2024-09-18 16:00:00,3,16.97,65.14,12.51,44.7
2024-09-18 17:00:00,3,17.3,68.14,10.88,46.49
2024-09-18 18:00:00,3,17.74,70.59,10.11,47.92
2024-09-18 19:00:00,3,17.74,71.1,9.34,49.35
2024-09-18 20:00:00,3,17.32,70.37,7.63,52.21
2024-09-18 21:00:00,3,17.56,70.36,5.74,54.36
2024-09-18 22:00:00,3,18.04,71.14,4.37,55.07
2024-09-18 23:00:00,3,18.4,72.18,3.94,55.07
2024-09-19 00:00:00,3,18.75,73.59,3.98,54.36
2024-09-19 01:00:00,3,19.11,74.91,4.97,53.64
2024-09-19 02:00:00,3,19.45,76.51,6.51,52.21
2024-09-19 03:00:00,3,20.83,79.19,11.48,48.64
2024-09-19 04:00:00,3,26.04,86.64,27.42,34.69
2024-09-19 05:00:00,3,33.11,96.06,37.7,30.04
2024-09-19 06:00:00,4,36.02,100.71,38.39,44.7
2024-09-19 07:00:00,3,32.35,95.69,30.16,67.23
2024-09-19 08:00:00,3,27.7,89.02,21.93,72.96
2024-09-17 09:00:00,3,18.41,63.2,11.14,52.93
2024-09-17 10:00:00,3,17.07,57.77,11.48,50.07
2024-09-17 11:00:00,3,15.81,54.57,11.14,46.49
2024-09-17 12:00:00,3,15.39,54.02,11.31,43.27
2024-09-17 13:00:00,3,15.43,55.78,14.57,38.62
2024-09-17 14:00:00,3,16.12,59.3,16.45,36.48
2024-09-17 15:00:00,3,17.02,63.71,13.19,40.05
2024-09-17 16:00:00,3,18.01,67.64,10.97,39.7
2024-09-17 17:00:00,3,18.39,69.14,8.48,38.27
2024-09-17 18:00:00,3,18.4,69.18,7.11,38.27
2024-09-17 19:00:00,3,17.7,67.86,6.08,40.41
2024-09-17 20:00:00,3,17.13,67.12,4.88,43.63
2024-09-17 21:00:00,3,17.53,69.98,3.51,45.78
2024-09-17 22:00:00,3,18.41,74.01,2.61,47.21
2024-09-17 23:00:00,3,18.97,77.59,2.33,47.92
2024-09-18 00:00:00,3,19.41,80.11,2.33,50.07
2024-09-18 01:00:00,3,19.77,82.83,2.96,52.21
2024-09-18 02:00:00,3,20.06,83.52,4.2,51.5
2024-09-18 03:00:00,3,21.27,84.29,8.65,47.92
2024-09-18 04:00:00,3,22.65,85.38,14.22,45.42
2024-09-18 05:00:00,3,23.47,85.59,14.22,53.64
2024-09-18 06:00:00,3,23.95,85.16,11.31,66.52
2024-09-18 07:00:00,3,23.34,82.34,9.94,70.1
2024-09-18 08:00:00,3,22.61,79.37,11.65,62.94
2024-09-16 09:00:00,2,15.26,50,7.97,55.79
2024-09-16 10:00:00,3,15.23,50.28,7.97,51.5
2024-09-16 11:00:00,3,15.61,52.64,7.63,47.21
2024-09-16 12:00:00,3,15.87,54.39,8.31,43.63
2024-09-16 13:00:00,3,16.25,55.75,12,39.34
2024-09-16 14:00:00,3,16.29,56.2,13.02,39.34
2024-09-16 15:00:00,3,15.85,54.47,9.94,46.49
2024-09-16 16:00:00,3,15.66,54.18,8.14,50.07
2024-09-16 17:00:00,3,16.03,56.61,6.68,49.35
2024-09-16 18:00:00,3,16.68,59.74,5.91,48.64
2024-09-16 19:00:00,3,16.2,59.53,5.36,50.07
2024-09-16 20:00:00,3,15.12,56.89,4.33,53.64
2024-09-16 21:00:00,3,14.64,55.7,3.13,57.22
2024-09-16 22:00:00,3,14.99,56.53,2.4,56.51
2024-09-16 23:00:00,3,15.4,56.67,2.18,55.07
2024-09-17 00:00:00,3,15.06,55.2,2.18,55.79
2024-09-17 01:00:00,3,14.38,52.87,2.68,59.37
2024-09-17 02:00:00,3,14.33,53.78,3.56,62.94
2024-09-17 03:00:00,3,15.26,56.75,6.85,61.51
2024-09-17 04:00:00,3,16.65,59.88,12,57.22
2024-09-17 05:00:00,3,18.1,62.15,13.71,56.51
2024-09-17 06:00:00,3,19.19,65.67,12,58.65
2024-09-17 07:00:00,3,19.3,67.27,9.6,58.65
2024-09-17 08:00:00,3,19.23,66.77,9.6,55.79
2024-09-15 09:00:00,2,12.03,40.21,4.37,72.96
2024-09-15 10:00:00,2,12.67,43.37,4.37,67.23
2024-09-15 11:00:00,2,13.61,48.28,4.58,58.65
2024-09-15 12:00:00,3,14,50.44,5.31,50.78
2024-09-15 13:00:00,3,13.79,50.16,7.88,44.7
2024-09-15 14:00:00,2,13.23,48.86,8.83,44.35
2024-09-15 15:00:00,2,12.61,45.98,6.94,49.35
2024-09-15 16:00:00,2,12.15,43.32,5.91,54.36
2024-09-15 17:00:00,2,12,41.76,4.84,58.65
2024-09-15 18:00:00,2,12.04,41.51,4.41,61.51
2024-09-15 19:00:00,2,12.09,42.14,4.03,62.94
2024-09-15 20:00:00,2,12.31,43.61,3.26,63.66
2024-09-15 21:00:00,2,13.03,45.93,2.83,62.23
2024-09-15 22:00:00,2,13.6,48.35,2.21,61.51
2024-09-15 23:00:00,3,14.12,51.22,1.88,61.51
2024-09-16 00:00:00,3,14.14,52.05,1.78,61.51
2024-09-16 01:00:00,3,13.81,50.54,2.06,62.94
2024-09-16 02:00:00,2,13.41,48.32,2.68,65.8
2024-09-16 03:00:00,2,13.69,47.49,5.18,65.09
2024-09-16 04:00:00,2,14.59,48.67,8.83,61.51
2024-09-16 05:00:00,3,15.62,50.35,9.94,57.22
2024-09-16 06:00:00,3,16.6,53.21,9.17,56.51
2024-09-16 07:00:00,3,16.34,53.91,7.63,57.22
2024-09-16 08:00:00,3,15.74,51.35,7.37,58.65
2024-09-14 09:00:00,3,21.63,88.81,2.25,75.1
2024-09-14 10:00:00,3,21.58,86.66,2.4,72.96
2024-09-14 11:00:00,3,20.49,82.57,2.87,65.09
2024-09-14 12:00:00,3,19.41,78.95,3.73,56.51
2024-09-14 13:00:00,3,18.63,74.69,5.65,52.21
2024-09-14 14:00:00,3,17.86,69.77,6.17,52.93
2024-09-14 15:00:00,3,17.15,66.13,4.76,56.51
2024-09-14 16:00:00,3,16.74,64.19,3.98,57.22
2024-09-14 17:00:00,3,16.45,62.52,3.08,55.79
2024-09-14 18:00:00,3,16.22,61.25,2.68,54.36
2024-09-14 19:00:00,3,15.6,57.9,2.38,54.36
2024-09-14 20:00:00,3,14.73,55.42,1.82,56.51
2024-09-14 21:00:00,3,14.15,53.21,1.2,62.23
2024-09-14 22:00:00,3,13.91,52.89,0.91,67.23
2024-09-14 23:00:00,3,13.94,52.81,0.86,67.95
2024-09-15 00:00:00,3,14.08,53.15,0.87,66.52
2024-09-15 01:00:00,3,14.44,53.89,1.06,63.66
2024-09-15 02:00:00,3,15.08,54.85,1.44,60.08
2024-09-15 03:00:00,3,15.52,55.44,2.87,55.07
2024-09-15 04:00:00,3,15.45,52.57,5.18,51.5
2024-09-15 05:00:00,2,14.82,48.6,6.08,53.64
2024-09-15 06:00:00,2,14.09,45.52,5.74,60.08
2024-09-15 07:00:00,2,12.84,42.11,4.76,68.66
2024-09-15 08:00:00,2,12.06,39.64,4.33,74.39
2024-09-13 09:00:00,3,21.58,90.4,4.8,57.22
2024-09-13 10:00:00,3,21.41,89.2,4.71,51.5
2024-09-13 11:00:00,3,21.43,88.28,4.88,45.78
2024-09-13 12:00:00,3,21.57,88.18,5.74,42.92
2024-09-13 13:00:00,3,22.02,89.49,8.31,39.7
2024-09-13 14:00:00,3,22.45,90.84,8.48,39.34
2024-09-13 15:00:00,3,22.98,91.81,5.91,43.99
2024-09-13 16:00:00,3,23.64,93.25,4.71,48.64
2024-09-13 17:00:00,3,23.96,93.65,3.73,52.21
2024-09-13 18:00:00,3,24.31,94.01,3.3,54.36
2024-09-13 19:00:00,3,24.17,92.69,2.96,55.79
2024-09-13 20:00:00,3,24.07,96.35,2.27,60.08
2024-09-13 21:00:00,4,24.42,101.94,1.18,67.23
2024-09-13 22:00:00,4,25.38,109.26,0.82,70.81
2024-09-13 23:00:00,4,25.35,108.68,0.75,68.66
2024-09-14 00:00:00,4,24.45,105.34,0.74,62.23
2024-09-14 01:00:00,3,22.92,99.47,0.89,58.65
2024-09-14 02:00:00,3,21.54,93.32,1.17,57.94
2024-09-14 03:00:00,3,21.16,92.11,2.31,57.94
2024-09-14 04:00:00,3,20.94,91.14,3.64,57.22
2024-09-14 05:00:00,3,20.7,90.07,3.51,57.94
2024-09-14 06:00:00,3,20.37,87.89,2.83,59.37
2024-09-14 07:00:00,3,20.33,87.32,2.27,63.66
2024-09-14 08:00:00,3,20.97,88.4,2.16,70.1
2024-09-12 09:00:00,5,35.74,230.15,4.84,82.97
2024-09-12 10:00:00,5,35.47,214.68,4.93,80.11
2024-09-12 11:00:00,4,31.73,181.09,5.23,73.67
2024-09-12 12:00:00,4,27.91,152.55,6.08,65.09
2024-09-12 13:00:00,4,25,128.08,9.08,53.64
2024-09-12 14:00:00,4,23.73,116.06,10.54,48.64
2024-09-12 15:00:00,4,23.59,113.87,8.57,53.64
2024-09-12 16:00:00,4,23.93,110.28,7.11,57.22
2024-09-12 17:00:00,4,23.31,101.7,5.18,55.07
2024-09-12 18:00:00,3,21.96,88.36,4.11,50.78
2024-09-12 19:00:00,3,21.13,79.32,3.43,50.07
2024-09-12 20:00:00,3,20.67,77.82,2.59,54.36
2024-09-12 21:00:00,3,20.13,76.81,1.74,57.94
2024-09-12 22:00:00,3,19.39,76.68,1.25,60.08
2024-09-12 23:00:00,3,19,77.63,1.12,59.37
2024-09-13 00:00:00,3,18.63,75.31,1.09,57.94
2024-09-13 01:00:00,3,18.13,68.64,1.27,56.51
2024-09-13 02:00:00,3,17.78,64.32,1.63,55.79
2024-09-13 03:00:00,3,17.86,64.42,3.21,53.64
2024-09-13 04:00:00,3,18.21,63.57,5.65,51.5
2024-09-13 05:00:00,3,19.01,66.48,6.34,50.78
2024-09-13 06:00:00,3,20.01,72.36,5.48,52.21
2024-09-13 07:00:00,3,21.06,83.98,4.63,55.79
2024-09-13 08:00:00,3,21.67,90.33,4.5,59.37
2024-09-11 09:00:00,5,55.17,271.84,30.16,66.52
2024-09-11 10:00:00,5,54.72,281.94,24.68,67.23
2024-09-11 11:00:00,5,54.85,288.03,21.76,63.66
2024-09-11 12:00:00,5,53.86,284.39,19.19,60.08
2024-09-11 13:00:00,5,51.33,270.7,20.05,54.36
2024-09-11 14:00:00,5,47.88,244.08,20.91,50.07
2024-09-11 15:00:00,5,43.45,218.29,15.42,53.64
2024-09-11 16:00:00,4,39.83,199.91,12.17,56.51
2024-09-11 17:00:00,4,36.45,183.37,9.34,57.94
2024-09-11 18:00:00,4,33.35,168.7,7.63,57.94
2024-09-11 19:00:00,4,32.59,155.25,12.34,48.64
2024-09-11 20:00:00,4,31.02,143.89,13.71,42.2
2024-09-11 21:00:00,4,30.58,141.7,10.54,44.35
2024-09-11 22:00:00,4,31.85,150.49,7.03,50.07
2024-09-11 23:00:00,4,33.56,164.04,5.23,55.79
2024-09-12 00:00:00,4,34.94,179.2,4.58,61.51
2024-09-12 01:00:00,4,36.01,199.1,5.06,66.52
2024-09-12 02:00:00,5,36.45,224.64,6.6,68.66
2024-09-12 03:00:00,5,40.43,267.52,11.65,67.95
2024-09-12 04:00:00,5,43.74,307.45,11.48,72.24
2024-09-12 05:00:00,5,41.54,289.35,9.94,75.1
2024-09-12 06:00:00,5,36.37,237.08,6.94,77.96
2024-09-12 07:00:00,5,32.64,200.28,4.88,78.68
2024-09-12 08:00:00,5,32.93,209.27,4.54,80.82
2024-09-10 09:00:00,3,28.42,75.77,15.77,57.22
2024-09-10 10:00:00,3,28.82,79.61,18.16,53.64
2024-09-10 11:00:00,3,29.15,85.38,20.22,48.64
2024-09-10 12:00:00,3,28.99,90.72,24.68,39.7
2024-09-10 13:00:00,3,28.93,95.96,35.64,22.89
2024-09-10 14:00:00,3,28.08,98.2,38.04,15.02
2024-09-10 15:00:00,3,26.62,98.52,23.31,31.11
2024-09-10 16:00:00,3,25.38,99.66,12.34,45.42
2024-09-10 17:00:00,4,25.15,104.5,8.65,50.78
2024-09-10 18:00:00,4,25.75,112.51,6.51,54.36
2024-09-10 19:00:00,4,26.03,121.64,5.4,57.22
2024-09-10 20:00:00,4,26.48,130.71,4.41,59.37
2024-09-10 21:00:00,4,27.95,144.05,3.3,61.51
2024-09-10 22:00:00,4,30.42,162.75,2.59,64.37
2024-09-10 23:00:00,4,33.25,181.66,2.31,67.23
2024-09-11 00:00:00,4,35.85,196.8,2.29,69.38
2024-09-11 01:00:00,5,37.7,207.37,2.78,70.81
2024-09-11 02:00:00,5,39.55,221.79,3.73,72.96
2024-09-11 03:00:00,5,41.68,234.95,7.37,71.53
2024-09-11 04:00:00,5,47.54,232.03,31.19,47.21
2024-09-11 05:00:00,5,54.22,226.71,45.93,31.83
2024-09-11 06:00:00,5,56.8,225.22,44.55,38.27
2024-09-11 07:00:00,5,54.84,236.17,36.67,53.64
2024-09-11 08:00:00,5,54.79,255.91,31.87,63.66
2024-09-10 01:00:00,3,16.42,62.71,2.1,45.78
2024-09-10 02:00:00,3,16.72,61.29,2.68,46.49
2024-09-10 03:00:00,3,17.78,61.28,4.97,46.49
2024-09-10 04:00:00,3,19.07,60.6,8.31,46.49
2024-09-10 05:00:00,3,20.63,60.6,9,50.07
2024-09-10 06:00:00,3,22.64,63.28,7.8,55.79
2024-09-10 07:00:00,3,24.65,66.08,8.4,59.37
2024-09-10 08:00:00,3,26.82,70.83,11.48,60.08
2024-09-08 09:00:00,2,13.12,32.63,10.62,47.21
2024-09-08 10:00:00,2,11.8,28.62,10.45,42.2
2024-09-08 11:00:00,2,10.28,24.4,9.17,36.84
2024-09-08 12:00:00,2,9.1,21.57,7.88,31.83
2024-09-08 13:00:00,2,8.34,20.27,8.31,27.18
2024-09-08 14:00:00,1,8,19.84,10.2,23.6
2024-09-08 15:00:00,1,7.54,19.14,8.31,25.75
2024-09-08 16:00:00,1,7.06,18.61,7.2,27.89
2024-09-08 17:00:00,1,6.44,18.01,5.48,30.76
2024-09-08 18:00:00,1,6.28,18.35,4.41,33.26
2024-09-08 19:00:00,1,6.46,19.8,3.77,35.41
2024-09-08 20:00:00,2,7.11,22.09,3.08,37.55
2024-09-08 21:00:00,2,8.63,26.2,2.78,38.98
2024-09-08 22:00:00,2,10.18,30.86,2.29,40.05
2024-09-08 23:00:00,2,11.08,35.46,2.23,40.77
2024-09-09 00:00:00,2,11.3,37.85,2.38,40.77
2024-09-07 09:00:00,2,12.14,39.97,6.51,50.07
2024-09-07 10:00:00,2,12.54,37.71,7.88,45.78
2024-09-07 11:00:00,2,13.23,35.78,10.11,41.13
2024-09-07 12:00:00,2,13.65,34.6,13.19,33.62
2024-09-07 13:00:00,2,13.66,34.11,19.36,21.46
2024-09-07 14:00:00,2,12.67,31.99,21.76,14.31
2024-09-07 15:00:00,2,11.04,29.04,13.54,22.71
2024-09-07 16:00:00,2,10.43,28.05,11.65,25.75
2024-09-07 17:00:00,2,10.57,28.78,11.82,26.11
2024-09-07 18:00:00,2,10.59,29.23,11.14,28.61
2024-09-07 19:00:00,2,9.87,27.88,10.37,30.76
2024-09-07 20:00:00,2,8.75,25.46,8.4,33.62
2024-09-07 21:00:00,2,8.55,25.23,5.65,37.19
2024-09-07 22:00:00,2,8.81,26.71,3.81,39.34
2024-09-07 23:00:00,2,9.17,27.03,3.3,39.7
2024-09-08 00:00:00,2,9.61,27.05,3.43,38.27
2024-09-08 01:00:00,2,9.8,26.4,4.33,36.48
2024-09-08 02:00:00,2,9.91,26.41,5.83,34.33
2024-09-08 03:00:00,2,10.62,27.81,9,31.47
2024-09-08 04:00:00,2,10.81,28.54,9.77,33.62
2024-09-08 05:00:00,2,11.2,29.42,9.17,38.62
2024-09-08 06:00:00,2,11.44,30.26,7.2,45.42
2024-09-08 07:00:00,2,11.98,31.63,6.85,48.64
2024-09-08 08:00:00,2,12.97,33.37,8.65,48.64
2024-09-06 09:00:00,2,13.04,38.55,5.01,48.64
2024-09-06 10:00:00,2,12.66,36.17,5.4,47.21
2024-09-06 11:00:00,2,12.57,34.99,6.6,43.63
2024-09-06 12:00:00,2,12.31,32.65,8.74,38.27
2024-09-06 13:00:00,2,12.09,30.88,13.54,30.4
2024-09-06 14:00:00,2,11.78,29.52,16.28,25.39
2024-09-06 15:00:00,2,11.84,29.77,12.51,29.33
2024-09-06 16:00:00,2,12.15,30.92,10.2,32.19
2024-09-06 17:00:00,2,12.13,31.88,7.71,34.69
2024-09-06 18:00:00,2,11.75,32.4,6.25,36.48
2024-09-06 19:00:00,2,10.76,32.52,5.4,37.91
2024-09-06 20:00:00,2,9.68,33.14,4.33,40.41
2024-09-06 21:00:00,2,9.27,34.14,2.48,43.27
2024-09-06 22:00:00,2,9.29,33.28,1.76,43.63
2024-09-06 23:00:00,2,9.5,32.63,1.63,42.56
2024-09-07 00:00:00,2,9.76,33.84,1.69,42.2
2024-09-07 01:00:00,2,10.08,36.8,2.12,41.84
2024-09-07 02:00:00,2,10.6,40.95,2.87,41.13
2024-09-07 03:00:00,2,11.5,43.52,5.06,38.98
2024-09-07 04:00:00,2,12.29,44.5,7.54,38.62
2024-09-07 05:00:00,2,12.62,43.92,7.88,41.84
2024-09-07 06:00:00,2,12.57,43.55,6.77,47.21
2024-09-07 07:00:00,2,12.18,42.87,5.57,50.78
2024-09-07 08:00:00,2,12.03,41.61,5.65,51.5
2024-09-05 09:00:00,2,10.74,22.4,5.91,47.21
2024-09-05 10:00:00,2,12.1,25.38,6.25,45.78
2024-09-05 11:00:00,2,14.09,29.86,6.43,44.7
2024-09-05 12:00:00,2,15.18,32.68,7.2,40.77
2024-09-05 13:00:00,2,15.68,32.83,10.97,32.54
2024-09-05 14:00:00,2,15.94,33.19,13.88,26.46
2024-09-05 15:00:00,2,16.27,37.27,11.82,29.33
2024-09-05 16:00:00,2,16.25,40.1,10.11,33.26
2024-09-05 17:00:00,2,14.87,36.04,7.28,36.84
2024-09-05 18:00:00,2,14.07,31.99,5.74,38.62
2024-09-05 19:00:00,2,14.41,32.73,4.71,39.34
2024-09-05 20:00:00,2,14.85,37.9,3.51,40.77
2024-09-05 21:00:00,2,14.95,42.6,2.31,42.56
2024-09-05 22:00:00,2,14.52,44.45,1.63,43.63
2024-09-05 23:00:00,2,14.57,44.85,1.46,44.35
2024-09-06 00:00:00,2,14.91,46.3,1.41,44.35
2024-09-06 01:00:00,2,15.4,48,1.63,44.35
2024-09-06 02:00:00,2,15.29,49,2.21,43.63
2024-09-06 03:00:00,2,15.23,49.28,4.46,41.48
2024-09-06 04:00:00,2,14.86,48.03,7.45,39.7
2024-09-06 05:00:00,2,14.58,47.36,7.88,41.48
2024-09-06 06:00:00,2,14.43,46.59,6.77,45.06
2024-09-06 07:00:00,2,13.81,45.26,5.36,47.92
2024-09-06 08:00:00,2,13.45,41.8,4.88,49.35
2024-09-04 09:00:00,2,10.33,21.34,14.91,32.19
2024-09-04 10:00:00,2,9.87,20.67,15.77,27.18
2024-09-04 11:00:00,2,9.46,20.33,15.25,24.32
2024-09-04 12:00:00,2,9.35,20.87,15.77,21.1
2024-09-04 13:00:00,2,9.7,22.74,18.68,16.63
2024-09-04 14:00:00,2,10.21,25.57,18.34,16.27
2024-09-04 15:00:00,2,10.86,28.36,13.54,20.92
2024-09-04 16:00:00,2,11.59,29.28,10.88,23.6
2024-09-04 17:00:00,2,11.39,27.37,8.4,26.46
2024-09-04 18:00:00,2,11.05,25,7.11,28.61
2024-09-04 19:00:00,2,10.15,22.1,6.08,30.04
2024-09-04 20:00:00,2,9.43,20.04,4.63,31.83
2024-09-04 21:00:00,2,9.79,20.98,3.13,33.97
2024-09-04 22:00:00,2,10.71,23.33,2.21,35.76
2024-09-04 23:00:00,2,11.94,27.14,1.88,36.84
2024-09-05 00:00:00,2,12.88,29.98,1.8,37.91
2024-09-05 01:00:00,2,13.36,31.19,2.03,39.34
2024-09-05 02:00:00,2,13.42,30.29,2.66,40.41
2024-09-05 03:00:00,2,13.64,28.94,5.23,39.7
2024-09-05 04:00:00,2,13.6,27.97,8.05,38.98
2024-09-05 05:00:00,2,12.9,26.32,7.8,42.2
2024-09-05 06:00:00,2,11.93,24.45,6.25,45.42
2024-09-05 07:00:00,2,10.74,22.22,5.14,46.49
2024-09-05 08:00:00,2,10.39,21.51,5.18,47.21
2024-09-03 09:00:00,2,22.74,37.04,29.47,60.8
2024-09-03 10:00:00,2,20.65,33.41,27.08,46.49
2024-09-03 11:00:00,2,17.04,27.74,21.08,36.12
2024-09-03 12:00:00,2,13.93,23.04,16.28,30.04
2024-09-03 13:00:00,2,12.01,19.84,16.45,22.53
2024-09-03 14:00:00,2,12.15,20.07,20.91,12.34
2024-09-03 15:00:00,2,12.64,21.12,16.96,14.31
2024-09-03 16:00:00,2,14.69,25.15,18.51,11.98
2024-09-03 17:00:00,2,16.13,28.47,19.88,9.03
2024-09-03 18:00:00,2,16.06,29.38,19.54,10.1
2024-09-03 19:00:00,2,13.55,26.29,17.65,13.59
2024-09-03 20:00:00,2,10.12,21.1,13.19,20.56
2024-09-03 21:00:00,1,8.6,18.49,8.14,27.89
2024-09-03 22:00:00,1,7.53,16.68,3.94,33.97
2024-09-03 23:00:00,1,7.62,16.88,3.38,35.05
2024-09-04 00:00:00,1,8.15,18.12,3.6,34.69
2024-09-04 01:00:00,2,9.28,20.4,4.54,33.26
2024-09-04 02:00:00,2,10.26,22.51,6,31.47
2024-09-04 03:00:00,2,11.42,24.58,9.25,28.61
2024-09-04 04:00:00,2,12.27,25.96,12.34,27.89
2024-09-04 05:00:00,2,12.59,26.13,13.02,32.9
2024-09-04 06:00:00,2,12.48,25.52,11.14,42.56
2024-09-04 07:00:00,2,11.55,23.66,10.37,46.49
2024-09-04 08:00:00,2,10.69,22.07,11.82,40.05
2024-09-02 09:00:00,3,39.23,69.34,32.56,103
2024-09-02 10:00:00,3,27.06,49.78,27.08,63.66
2024-09-02 11:00:00,2,18.54,34.69,19.19,40.05
2024-09-02 12:00:00,2,13.88,25.84,14.05,29.33
2024-09-02 13:00:00,2,11.55,20.77,14.91,21.64
2024-09-02 14:00:00,2,11.4,19.85,21.76,10.1
2024-09-02 15:00:00,2,11.86,20.49,20.91,9.48
2024-09-02 16:00:00,2,18.28,30.56,26.73,2.5
2024-09-02 17:00:00,3,25.84,42.03,26.05,0.09
2024-09-02 18:00:00,3,31.42,49.62,24.68,0.03
2024-09-02 19:00:00,3,30.67,48.28,23.65,0.03
2024-09-02 20:00:00,2,24.39,38.8,22.96,0.08
2024-09-02 21:00:00,2,20.89,32.97,22.28,0.39
2024-09-02 22:00:00,2,18.38,28.55,19.71,3.26
2024-09-02 23:00:00,2,17.09,26.05,16.11,10.55
2024-09-03 00:00:00,2,17.02,25.65,14.57,16.09
2024-09-03 01:00:00,2,18.28,27.07,17.14,14.66
2024-09-03 02:00:00,2,19.88,29.02,22.96,9.03
2024-09-03 03:00:00,2,23.58,33.89,26.73,6.71
2024-09-03 04:00:00,2,19.21,28.27,25.02,15.38
2024-09-03 05:00:00,2,16.8,25.49,23.31,28.97
2024-09-03 06:00:00,2,15.29,24.09,18.16,53.64
2024-09-03 07:00:00,2,16.84,27.56,17.82,70.81
2024-09-03 08:00:00,2,20.74,34.1,23.99,71.53
2024-09-01 09:00:00,2,18,31.52,10.71,47.21
2024-09-01 10:00:00,2,18.37,36.05,11.48,41.13
2024-09-01 11:00:00,2,17.68,37.84,10.71,35.05
2024-09-01 12:00:00,2,16.27,35.88,10.37,28.25
2024-09-01 13:00:00,2,15.52,33.93,14.22,18.42
2024-09-01 14:00:00,2,15.78,33.23,20.39,7.06
2024-09-01 15:00:00,2,16.5,33.6,19.19,5.5
2024-09-01 16:00:00,2,17.39,34.92,17.99,6.79
2024-09-01 17:00:00,2,17.24,34.76,15.42,9.12
2024-09-01 18:00:00,2,16.89,33.81,12.85,11.8
2024-09-01 19:00:00,2,15.74,31.31,10.11,15.2
2024-09-01 20:00:00,2,14.84,29.63,8.83,17.52
2024-09-01 21:00:00,2,15.13,30.26,9.17,18.24
2024-09-01 22:00:00,2,17.62,33.8,13.37,14.48
2024-09-01 23:00:00,2,22.46,40.09,19.19,8.23
2024-09-02 00:00:00,3,28.53,47.09,23.65,2.79
2024-09-02 01:00:00,3,41.62,61.01,26.05,0.06
2024-09-02 02:00:00,4,61.6,81.43,26.73,0.09
2024-09-02 03:00:00,5,96.63,120.83,30.85,1.61
2024-09-02 04:00:00,5,142.34,173.95,52.78,4.38
2024-09-02 05:00:00,5,165.55,202.58,102.82,12.52
2024-09-02 06:00:00,5,150.16,185.86,134.35,47.92
2024-09-02 07:00:00,4,62.84,93.5,50.04,104.43
2024-09-02 08:00:00,3,49.52,81.61,33.59,124.45
2024-08-31 09:00:00,2,11.22,13.86,5.83,28.61
2024-08-31 10:00:00,2,11.44,14.2,6.34,28.25
2024-08-31 11:00:00,2,12.21,15.41,7.8,25.75
2024-08-31 12:00:00,2,12.89,16.56,10.11,21.99
2024-08-31 13:00:00,2,13.75,18.46,14.74,16.27
2024-08-31 14:00:00,2,14.72,20.59,18.34,11.62
2024-08-31 15:00:00,2,16.07,23.28,16.79,12.34
2024-08-31 16:00:00,2,17.7,26.32,16.79,11.44
2024-08-31 17:00:00,2,18.54,28.22,15.77,11.62
2024-08-31 18:00:00,2,18.83,28.93,14.74,13.05
2024-08-31 19:00:00,2,18.21,28.35,13.37,15.02
2024-08-31 20:00:00,2,16.97,25.83,10.54,18.6
2024-08-31 21:00:00,2,16.25,23.92,7.37,22.35
2024-08-31 22:00:00,2,15.45,22.39,5.31,25.03
2024-08-31 23:00:00,2,14.73,21.12,5.14,25.39
2024-09-01 00:00:00,2,13.82,19.27,5.48,24.32
2024-09-01 01:00:00,2,13.31,18.5,6.77,22.53
2024-09-01 02:00:00,2,13.21,18.95,8.23,20.21
2024-09-01 03:00:00,2,14.4,21.44,11.14,17.17
2024-09-01 04:00:00,2,15.44,24.74,12.68,17.52
2024-09-01 05:00:00,2,15.69,26.01,12.51,23.6
2024-09-01 06:00:00,2,16.12,26.62,11.14,35.76
2024-09-01 07:00:00,2,16.58,27.11,9.85,47.21
2024-09-01 08:00:00,2,17.31,28.49,9.94,50.78
2024-08-30 09:00:00,1,6.56,8.14,17.48,23.6
2024-08-30 10:00:00,1,8.03,9.72,18.68,23.96
2024-08-30 11:00:00,1,8.78,10.5,18.85,25.75
2024-08-30 12:00:00,1,8.94,10.73,20.39,28.61
2024-08-30 13:00:00,2,10.2,12.51,24.33,39.7
2024-08-30 14:00:00,2,10.45,13.19,24.33,50.78
2024-08-30 15:00:00,2,11.06,14.24,19.02,50.78
2024-08-30 16:00:00,2,10.88,14.22,13.54,51.5
2024-08-30 17:00:00,1,9.66,12.69,8.48,59.37
2024-08-30 18:00:00,2,9.62,12.62,4.71,60.08
